Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
59365,C003,Premium Gift Box Set,14,2010-08-23,29.99,100240,United Kingdom,419.85999999999996
59366,J010,Wool Blanket,5,2010-08-23,27.99,100368,United Kingdom,139.95
59367,I009,Silver Earrings,3,2010-08-23,19.99,100221,United Kingdom,59.97
59368,E005,Scented Candle Set,6,2010-08-23,18.99,100741,United Kingdom,113.94
59369,C003,Premium Gift Box Set,17,2010-08-23,29.99,100428,United Kingdom,509.83
59370,A001,Ceramic Coffee Mug Set,9,2010-08-23,15.99,100614,Spain,143.91
59371,F006,Wooden Photo Frame,8,2010-08-23,9.99,100687,United Kingdom,79.92
59372,A001,Ceramic Coffee Mug Set,1,2010-08-23,15.99,100227,USA,15.99
59373,C003,Premium Gift Box Set,8,2010-08-23,29.99,100207,United Kingdom,239.92
59374,H008,Chocolate Gift Box,7,2010-08-23,14.99,100075,France,104.93
59375,C003,Premium Gift Box Set,16,2010-08-23,29.99,100689,United Kingdom,479.84
59376,C003,Premium Gift Box Set,8,2010-08-23,29.99,100319,United Kingdom,239.92
59377,C003,Premium Gift Box Set,7,2010-08-23,29.99,100365,Spain,209.92999999999998
59378,B002,Decorative Wall Clock,7,2010-08-23,24.99,100158,United Kingdom,174.92999999999998
59379,C003,Premium Gift Box Set,12,2010-08-23,29.99,100625,United Kingdom,359.88
59380,B002,Decorative Wall Clock,6,2010-08-24,24.99,100559,United Kingdom,149.94
59381,G007,Silk Scarf,6,2010-08-24,22.99,100040,France,137.94
59382,G007,Silk Scarf,4,2010-08-24,22.99,100615,United Kingdom,91.96
59383,F006,Wooden Photo Frame,1,2010-08-24,9.99,100378,United Kingdom,9.99
59384,J010,Wool Blanket,3,2010-08-24,27.99,100124,United Kingdom,83.97
59385,C003,Premium Gift Box Set,25,2010-08-24,29.99,100619,France,749.75
59386,C003,Premium Gift Box Set,5,2010-08-24,29.99,100660,France,149.95
59387,E005,Scented Candle Set,4,2010-08-24,18.99,100016,United Kingdom,75.96
59388,C003,Premium Gift Box Set,20,2010-08-24,29.99,100231,United Kingdom,599.8
59389,G007,Silk Scarf,6,2010-08-24,22.99,100407,France,137.94
59390,H008,Chocolate Gift Box,7,2010-08-24,14.99,100644,United Kingdom,104.93
59391,I009,Silver Earrings,3,2010-08-24,19.99,100392,United Kingdom,59.97
59392,G007,Silk Scarf,8,2010-08-24,22.99,100428,Spain,183.92
59393,C003,Premium Gift Box Set,25,2010-08-24,29.99,100103,United Kingdom,749.75
59394,B002,Decorative Wall Clock,1,2010-08-24,24.99,100470,United Kingdom,24.99
59395,C003,Premium Gift Box Set,24,2010-08-24,29.99,100516,United Kingdom,719.76
59396,E005,Scented Candle Set,2,2010-08-24,18.99,100273,United Kingdom,37.98
59397,E005,Scented Candle Set,3,2010-08-24,18.99,100607,United Kingdom,56.97
59398,C003,Premium Gift Box Set,17,2010-08-24,29.99,100687,United Kingdom,509.83
59399,B002,Decorative Wall Clock,5,2010-08-24,24.99,100204,United Kingdom,124.94999999999999
59400,I009,Silver Earrings,2,2010-08-24,19.99,100423,United Kingdom,39.98
59401,A001,Ceramic Coffee Mug Set,9,2010-08-24,15.99,100744,France,143.91
59402,E005,Scented Candle Set,1,2010-08-24,18.99,100365,United Kingdom,18.99
59403,H008,Chocolate Gift Box,5,2010-08-24,14.99,100253,France,74.95
59404,E005,Scented Candle Set,8,2010-08-24,18.99,100345,United Kingdom,151.92
59405,J010,Wool Blanket,8,2010-08-24,27.99,100166,Germany,223.92
59406,J010,Wool Blanket,8,2010-08-24,27.99,100578,France,223.92
59407,I009,Silver Earrings,3,2010-08-24,19.99,100192,United Kingdom,59.97
59408,E005,Scented Candle Set,1,2010-08-24,18.99,100746,Germany,18.99
59409,A001,Ceramic Coffee Mug Set,2,2010-08-24,15.99,100022,United Kingdom,31.98
59410,C003,Premium Gift Box Set,25,2010-08-24,29.99,100606,France,749.75
59411,B002,Decorative Wall Clock,8,2010-08-24,24.99,100457,United Kingdom,199.92
59412,E005,Scented Candle Set,6,2010-08-24,18.99,100214,France,113.94
59413,C003,Premium Gift Box Set,16,2010-08-24,29.99,100451,USA,479.84
59414,G007,Silk Scarf,7,2010-08-24,22.99,100132,Spain,160.92999999999998
59415,A001,Ceramic Coffee Mug Set,4,2010-08-24,15.99,100243,France,63.96
59416,D004,Leather Journal,1,2010-08-24,12.99,100034,Spain,12.99
59417,A001,Ceramic Coffee Mug Set,6,2010-08-24,15.99,100756,United Kingdom,95.94
59418,J010,Wool Blanket,6,2010-08-24,27.99,100675,United Kingdom,167.94
59419,F006,Wooden Photo Frame,7,2010-08-24,9.99,100710,United Kingdom,69.93
59420,H008,Chocolate Gift Box,4,2010-08-25,14.99,100109,United Kingdom,59.96
59421,A001,Ceramic Coffee Mug Set,5,2010-08-25,15.99,100371,United Kingdom,79.95
59422,H008,Chocolate Gift Box,1,2010-08-25,14.99,100126,United Kingdom,14.99
59423,B002,Decorative Wall Clock,2,2010-08-25,24.99,100456,United Kingdom,49.98
59424,C003,Premium Gift Box Set,12,2010-08-25,29.99,100684,United Kingdom,359.88
59425,D004,Leather Journal,7,2010-08-25,12.99,100146,United Kingdom,90.93
59426,A001,Ceramic Coffee Mug Set,2,2010-08-25,15.99,100345,United Kingdom,31.98
59427,J010,Wool Blanket,5,2010-08-25,27.99,100319,United Kingdom,139.95
59428,I009,Silver Earrings,8,2010-08-25,19.99,100072,United Kingdom,159.92
59429,D004,Leather Journal,6,2010-08-25,12.99,100701,France,77.94
59430,C003,Premium Gift Box Set,21,2010-08-25,29.99,100698,France,629.79
59431,C003,Premium Gift Box Set,6,2010-08-25,29.99,100359,United Kingdom,179.94
59432,A001,Ceramic Coffee Mug Set,6,2010-08-25,15.99,100444,United Kingdom,95.94
59433,H008,Chocolate Gift Box,4,2010-08-25,14.99,100626,United Kingdom,59.96
59434,D004,Leather Journal,4,2010-08-25,12.99,100128,United Kingdom,51.96
59435,C003,Premium Gift Box Set,9,2010-08-25,29.99,100001,Germany,269.90999999999997
59436,A001,Ceramic Coffee Mug Set,9,2010-08-25,15.99,100431,Germany,143.91
59437,H008,Chocolate Gift Box,9,2010-08-25,14.99,100301,United Kingdom,134.91
59438,H008,Chocolate Gift Box,8,2010-08-25,14.99,100339,United Kingdom,119.92
59439,G007,Silk Scarf,8,2010-08-25,22.99,100141,United Kingdom,183.92
59440,H008,Chocolate Gift Box,6,2010-08-25,14.99,100037,United Kingdom,89.94
59441,J010,Wool Blanket,2,2010-08-25,27.99,100701,Germany,55.98
59442,C003,Premium Gift Box Set,22,2010-08-25,29.99,100322,Spain,659.78
59443,F006,Wooden Photo Frame,10,2010-08-25,9.99,100282,United Kingdom,99.9
59444,C003,Premium Gift Box Set,14,2010-08-25,29.99,100586,United Kingdom,419.85999999999996
59445,C003,Premium Gift Box Set,7,2010-08-25,29.99,100090,United Kingdom,209.92999999999998
59446,I009,Silver Earrings,6,2010-08-25,19.99,100320,United Kingdom,119.94
59447,C003,Premium Gift Box Set,9,2010-08-25,29.99,100102,United Kingdom,269.90999999999997
59448,C003,Premium Gift Box Set,5,2010-08-25,29.99,100733,United Kingdom,149.95
59449,G007,Silk Scarf,4,2010-08-25,22.99,100174,United Kingdom,91.96
59450,B002,Decorative Wall Clock,9,2010-08-25,24.99,100334,United Kingdom,224.91
59451,C003,Premium Gift Box Set,7,2010-08-25,29.99,100438,United Kingdom,209.92999999999998
59452,D004,Leather Journal,1,2010-08-25,12.99,100451,Spain,12.99
59453,J010,Wool Blanket,9,2010-08-25,27.99,100449,United Kingdom,251.91
59454,E005,Scented Candle Set,9,2010-08-25,18.99,100297,Germany,170.91
59455,E005,Scented Candle Set,5,2010-08-25,18.99,100204,United Kingdom,94.94999999999999
59456,C003,Premium Gift Box Set,25,2010-08-25,29.99,100300,United Kingdom,749.75
59457,H008,Chocolate Gift Box,8,2010-08-25,14.99,100481,United Kingdom,119.92
59458,C003,Premium Gift Box Set,14,2010-08-25,29.99,100431,Spain,419.85999999999996
59459,F006,Wooden Photo Frame,2,2010-08-25,9.99,100514,United Kingdom,19.98
59460,C003,Premium Gift Box Set,12,2010-08-25,29.99,100206,Spain,359.88
59461,C003,Premium Gift Box Set,16,2010-08-25,29.99,100228,United Kingdom,479.84
59462,D004,Leather Journal,1,2010-08-25,12.99,100341,United Kingdom,12.99
59463,H008,Chocolate Gift Box,9,2010-08-25,14.99,100389,United Kingdom,134.91
59464,H008,Chocolate Gift Box,1,2010-08-25,14.99,100192,United Kingdom,14.99
59465,C003,Premium Gift Box Set,17,2010-08-25,29.99,100438,United Kingdom,509.83
59466,C003,Premium Gift Box Set,17,2010-08-25,29.99,100590,Germany,509.83
59467,C003,Premium Gift Box Set,21,2010-08-25,29.99,100370,USA,629.79
59468,C003,Premium Gift Box Set,7,2010-08-25,29.99,100049,United Kingdom,209.92999999999998
59469,G007,Silk Scarf,6,2010-08-25,22.99,100355,Spain,137.94
59470,C003,Premium Gift Box Set,17,2010-08-25,29.99,100782,United Kingdom,509.83
59471,B002,Decorative Wall Clock,5,2010-08-25,24.99,100066,United Kingdom,124.94999999999999
59472,C003,Premium Gift Box Set,13,2010-08-25,29.99,100201,France,389.87
59473,E005,Scented Candle Set,9,2010-08-25,18.99,100216,United Kingdom,170.91
59474,G007,Silk Scarf,1,2010-08-25,22.99,100008,United Kingdom,22.99
59475,I009,Silver Earrings,3,2010-08-25,19.99,100008,United Kingdom,59.97
59476,G007,Silk Scarf,4,2010-08-25,22.99,100544,France,91.96
59477,C003,Premium Gift Box Set,11,2010-08-25,29.99,100728,Germany,329.89
59478,A001,Ceramic Coffee Mug Set,8,2010-08-25,15.99,100084,France,127.92
59479,J010,Wool Blanket,4,2010-08-26,27.99,100573,United Kingdom,111.96
59480,I009,Silver Earrings,8,2010-08-26,19.99,100619,United Kingdom,159.92
59481,C003,Premium Gift Box Set,15,2010-08-26,29.99,100003,United Kingdom,449.84999999999997
59482,B002,Decorative Wall Clock,8,2010-08-26,24.99,100755,United Kingdom,199.92
59483,C003,Premium Gift Box Set,8,2010-08-26,29.99,100524,United Kingdom,239.92
59484,G007,Silk Scarf,8,2010-08-26,22.99,100701,United Kingdom,183.92
59485,A001,Ceramic Coffee Mug Set,7,2010-08-26,15.99,100135,United Kingdom,111.93
59486,B002,Decorative Wall Clock,6,2010-08-26,24.99,100132,Germany,149.94
59487,D004,Leather Journal,3,2010-08-26,12.99,100523,United Kingdom,38.97
59488,G007,Silk Scarf,7,2010-08-26,22.99,100346,Spain,160.92999999999998
59489,C003,Premium Gift Box Set,20,2010-08-26,29.99,100206,United Kingdom,599.8
59490,C003,Premium Gift Box Set,24,2010-08-26,29.99,100787,United Kingdom,719.76
59491,J010,Wool Blanket,4,2010-08-26,27.99,100119,United Kingdom,111.96
59492,H008,Chocolate Gift Box,7,2010-08-26,14.99,100187,United Kingdom,104.93
59493,D004,Leather Journal,8,2010-08-26,12.99,100434,Germany,103.92
59494,B002,Decorative Wall Clock,9,2010-08-26,24.99,100131,United Kingdom,224.91
59495,G007,Silk Scarf,6,2010-08-26,22.99,100113,United Kingdom,137.94
59496,C003,Premium Gift Box Set,8,2010-08-26,29.99,100467,United Kingdom,239.92
59497,F006,Wooden Photo Frame,5,2010-08-26,9.99,100548,USA,49.95
59498,C003,Premium Gift Box Set,10,2010-08-26,29.99,100548,United Kingdom,299.9
59499,D004,Leather Journal,5,2010-08-26,12.99,100125,United Kingdom,64.95
59500,C003,Premium Gift Box Set,11,2010-08-26,29.99,100207,United Kingdom,329.89
59501,H008,Chocolate Gift Box,5,2010-08-26,14.99,100607,United Kingdom,74.95
59502,I009,Silver Earrings,8,2010-08-26,19.99,100334,United Kingdom,159.92
59503,E005,Scented Candle Set,7,2010-08-26,18.99,100717,United Kingdom,132.92999999999998
59504,E005,Scented Candle Set,9,2010-08-26,18.99,100146,United Kingdom,170.91
59505,H008,Chocolate Gift Box,4,2010-08-26,14.99,100630,France,59.96
59506,B002,Decorative Wall Clock,3,2010-08-26,24.99,100338,United Kingdom,74.97
59507,H008,Chocolate Gift Box,8,2010-08-26,14.99,100287,United Kingdom,119.92
59508,F006,Wooden Photo Frame,1,2010-08-26,9.99,100224,Italy,9.99
59509,C003,Premium Gift Box Set,7,2010-08-26,29.99,100213,United Kingdom,209.92999999999998
59510,G007,Silk Scarf,6,2010-08-26,22.99,100056,United Kingdom,137.94
59511,G007,Silk Scarf,6,2010-08-26,22.99,100710,United Kingdom,137.94
59512,G007,Silk Scarf,4,2010-08-26,22.99,100559,United Kingdom,91.96
59513,E005,Scented Candle Set,8,2010-08-26,18.99,100504,United Kingdom,151.92
59514,C003,Premium Gift Box Set,7,2010-08-26,29.99,100170,United Kingdom,209.92999999999998
59515,I009,Silver Earrings,4,2010-08-27,19.99,100270,United Kingdom,79.96
59516,C003,Premium Gift Box Set,16,2010-08-27,29.99,100796,United Kingdom,479.84
59517,A001,Ceramic Coffee Mug Set,10,2010-08-27,15.99,100748,USA,159.9
59518,J010,Wool Blanket,8,2010-08-27,27.99,100432,United Kingdom,223.92
59519,A001,Ceramic Coffee Mug Set,1,2010-08-27,15.99,100432,United Kingdom,15.99
59520,D004,Leather Journal,10,2010-08-27,12.99,100239,United Kingdom,129.9
59521,H008,Chocolate Gift Box,8,2010-08-27,14.99,100466,United Kingdom,119.92
59522,B002,Decorative Wall Clock,1,2010-08-27,24.99,100754,Germany,24.99
59523,D004,Leather Journal,10,2010-08-27,12.99,100481,United Kingdom,129.9
59524,B002,Decorative Wall Clock,9,2010-08-27,24.99,100191,USA,224.91
59525,C003,Premium Gift Box Set,5,2010-08-27,29.99,100224,Germany,149.95
59526,E005,Scented Candle Set,1,2010-08-27,18.99,100638,Spain,18.99
59527,C003,Premium Gift Box Set,21,2010-08-27,29.99,100188,United Kingdom,629.79
59528,B002,Decorative Wall Clock,8,2010-08-27,24.99,100203,Germany,199.92
59529,A001,Ceramic Coffee Mug Set,1,2010-08-27,15.99,100217,United Kingdom,15.99
59530,G007,Silk Scarf,7,2010-08-27,22.99,100405,United Kingdom,160.92999999999998
59531,F006,Wooden Photo Frame,2,2010-08-27,9.99,100514,United Kingdom,19.98
59532,I009,Silver Earrings,8,2010-08-27,19.99,100734,Germany,159.92
59533,I009,Silver Earrings,9,2010-08-27,19.99,100525,United Kingdom,179.91
59534,I009,Silver Earrings,8,2010-08-27,19.99,100635,Spain,159.92
59535,H008,Chocolate Gift Box,10,2010-08-27,14.99,100489,United Kingdom,149.9
59536,C003,Premium Gift Box Set,24,2010-08-27,29.99,100089,United Kingdom,719.76
59537,J010,Wool Blanket,5,2010-08-27,27.99,100427,United Kingdom,139.95
59538,J010,Wool Blanket,1,2010-08-27,27.99,100385,France,27.99
59539,A001,Ceramic Coffee Mug Set,4,2010-08-27,15.99,100654,USA,63.96
59540,F006,Wooden Photo Frame,2,2010-08-27,9.99,100022,United Kingdom,19.98
59541,D004,Leather Journal,3,2010-08-27,12.99,100781,United Kingdom,38.97
59542,G007,Silk Scarf,7,2010-08-27,22.99,100533,United Kingdom,160.92999999999998
59543,J010,Wool Blanket,10,2010-08-27,27.99,100538,United Kingdom,279.9
59544,C003,Premium Gift Box Set,5,2010-08-27,29.99,100235,United Kingdom,149.95
59545,F006,Wooden Photo Frame,1,2010-08-27,9.99,100657,United Kingdom,9.99
59546,F006,Wooden Photo Frame,3,2010-08-27,9.99,100268,United Kingdom,29.97
59547,C003,Premium Gift Box Set,10,2010-08-27,29.99,100041,Spain,299.9
59548,G007,Silk Scarf,6,2010-08-27,22.99,100098,United Kingdom,137.94
59549,C003,Premium Gift Box Set,10,2010-08-27,29.99,100577,United Kingdom,299.9
59550,H008,Chocolate Gift Box,7,2010-08-27,14.99,100055,United Kingdom,104.93
59551,J010,Wool Blanket,7,2010-08-27,27.99,100706,United Kingdom,195.92999999999998
59552,I009,Silver Earrings,5,2010-08-27,19.99,100648,Germany,99.94999999999999
59553,J010,Wool Blanket,8,2010-08-27,27.99,100056,United Kingdom,223.92
59554,D004,Leather Journal,9,2010-08-27,12.99,100435,United Kingdom,116.91
59555,B002,Decorative Wall Clock,3,2010-08-27,24.99,100712,Spain,74.97
59556,G007,Silk Scarf,8,2010-08-27,22.99,100386,United Kingdom,183.92
59557,C003,Premium Gift Box Set,25,2010-08-27,29.99,100201,United Kingdom,749.75
59558,F006,Wooden Photo Frame,7,2010-08-27,9.99,100769,United Kingdom,69.93
59559,D004,Leather Journal,2,2010-08-27,12.99,100353,Spain,25.98
59560,A001,Ceramic Coffee Mug Set,1,2010-08-28,15.99,100033,United Kingdom,15.99
59561,E005,Scented Candle Set,3,2010-08-28,18.99,100250,United Kingdom,56.97
59562,C003,Premium Gift Box Set,25,2010-08-28,29.99,100451,United Kingdom,749.75
59563,H008,Chocolate Gift Box,7,2010-08-28,14.99,100167,United Kingdom,104.93
59564,H008,Chocolate Gift Box,10,2010-08-28,14.99,100676,Spain,149.9
59565,C003,Premium Gift Box Set,15,2010-08-28,29.99,100089,United Kingdom,449.84999999999997
59566,C003,Premium Gift Box Set,6,2010-08-28,29.99,100679,Spain,179.94
59567,C003,Premium Gift Box Set,16,2010-08-28,29.99,100496,United Kingdom,479.84
59568,C003,Premium Gift Box Set,19,2010-08-28,29.99,100592,United Kingdom,569.81
59569,I009,Silver Earrings,7,2010-08-28,19.99,100556,Germany,139.92999999999998
59570,D004,Leather Journal,8,2010-08-28,12.99,100376,United Kingdom,103.92
59571,G007,Silk Scarf,5,2010-08-28,22.99,100211,United Kingdom,114.94999999999999
59572,D004,Leather Journal,9,2010-08-29,12.99,100156,Germany,116.91
59573,C003,Premium Gift Box Set,11,2010-08-29,29.99,100540,United Kingdom,329.89
59574,A001,Ceramic Coffee Mug Set,6,2010-08-29,15.99,100526,United Kingdom,95.94
59575,C003,Premium Gift Box Set,18,2010-08-29,29.99,100552,United Kingdom,539.8199999999999
59576,D004,Leather Journal,5,2010-08-29,12.99,100181,France,64.95
59577,I009,Silver Earrings,7,2010-08-29,19.99,100454,Germany,139.92999999999998
59578,H008,Chocolate Gift Box,2,2010-08-29,14.99,100546,United Kingdom,29.98
59579,B002,Decorative Wall Clock,10,2010-08-29,24.99,100550,United Kingdom,249.89999999999998
59580,C003,Premium Gift Box Set,19,2010-08-29,29.99,100144,France,569.81
59581,C003,Premium Gift Box Set,5,2010-08-29,29.99,100593,France,149.95
59582,E005,Scented Candle Set,6,2010-08-29,18.99,100707,United Kingdom,113.94
59583,E005,Scented Candle Set,6,2010-08-29,18.99,100241,United Kingdom,113.94
59584,B002,Decorative Wall Clock,6,2010-08-29,24.99,100248,United Kingdom,149.94
59585,B002,Decorative Wall Clock,5,2010-08-29,24.99,100367,United Kingdom,124.94999999999999
59586,A001,Ceramic Coffee Mug Set,1,2010-08-29,15.99,100510,United Kingdom,15.99
59587,C003,Premium Gift Box Set,17,2010-08-29,29.99,100627,Italy,509.83
59588,F006,Wooden Photo Frame,6,2010-08-29,9.99,100543,United Kingdom,59.94
59589,C003,Premium Gift Box Set,23,2010-08-29,29.99,100678,United Kingdom,689.77
59590,C003,Premium Gift Box Set,9,2010-08-29,29.99,100099,United Kingdom,269.90999999999997
59591,J010,Wool Blanket,10,2010-08-29,27.99,100204,United Kingdom,279.9
59592,C003,Premium Gift Box Set,20,2010-08-29,29.99,100014,United Kingdom,599.8
59593,B002,Decorative Wall Clock,1,2010-08-30,24.99,100442,United Kingdom,24.99
59594,B002,Decorative Wall Clock,2,2010-08-30,24.99,100144,United Kingdom,49.98
59595,E005,Scented Candle Set,1,2010-08-30,18.99,100722,United Kingdom,18.99
59596,B002,Decorative Wall Clock,8,2010-08-30,24.99,100196,United Kingdom,199.92
59597,J010,Wool Blanket,10,2010-08-30,27.99,100235,United Kingdom,279.9
59598,C003,Premium Gift Box Set,13,2010-08-30,29.99,100322,United Kingdom,389.87
59599,I009,Silver Earrings,10,2010-08-30,19.99,100617,Spain,199.89999999999998
59600,J010,Wool Blanket,7,2010-08-30,27.99,100139,United Kingdom,195.92999999999998
59601,D004,Leather Journal,1,2010-08-30,12.99,100800,Germany,12.99
59602,C003,Premium Gift Box Set,14,2010-08-30,29.99,100058,United Kingdom,419.85999999999996
59603,C003,Premium Gift Box Set,21,2010-08-30,29.99,100368,United Kingdom,629.79
59604,C003,Premium Gift Box Set,22,2010-08-30,29.99,100195,Spain,659.78
59605,C003,Premium Gift Box Set,8,2010-08-30,29.99,100154,Germany,239.92
59606,E005,Scented Candle Set,9,2010-08-30,18.99,100363,Spain,170.91
59607,J010,Wool Blanket,7,2010-08-30,27.99,100334,United Kingdom,195.92999999999998
59608,I009,Silver Earrings,2,2010-08-30,19.99,100562,United Kingdom,39.98
59609,C003,Premium Gift Box Set,24,2010-08-30,29.99,100248,United Kingdom,719.76
59610,G007,Silk Scarf,6,2010-08-30,22.99,100316,United Kingdom,137.94
59611,C003,Premium Gift Box Set,10,2010-08-30,29.99,100512,Germany,299.9
59612,C003,Premium Gift Box Set,16,2010-08-30,29.99,100260,United Kingdom,479.84
59613,I009,Silver Earrings,8,2010-08-30,19.99,100038,United Kingdom,159.92
59614,A001,Ceramic Coffee Mug Set,4,2010-08-30,15.99,100029,Spain,63.96
59615,C003,Premium Gift Box Set,16,2010-08-30,29.99,100402,United Kingdom,479.84
59616,E005,Scented Candle Set,5,2010-08-30,18.99,100642,United Kingdom,94.94999999999999
59617,F006,Wooden Photo Frame,1,2010-08-30,9.99,100100,United Kingdom,9.99
59618,D004,Leather Journal,6,2010-08-30,12.99,100054,United Kingdom,77.94
59619,F006,Wooden Photo Frame,7,2010-08-30,9.99,100444,United Kingdom,69.93
59620,F006,Wooden Photo Frame,1,2010-08-30,9.99,100358,France,9.99
59621,C003,Premium Gift Box Set,21,2010-08-30,29.99,100370,Germany,629.79
59622,H008,Chocolate Gift Box,7,2010-08-30,14.99,100338,United Kingdom,104.93
59623,J010,Wool Blanket,4,2010-08-30,27.99,100488,France,111.96
59624,D004,Leather Journal,10,2010-08-30,12.99,100099,France,129.9
59625,E005,Scented Candle Set,4,2010-08-30,18.99,100473,United Kingdom,75.96
